question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
Ji-ko-03,在中国，哪个地区/城市拥有最多的金融公司？,Which region/city has the highest number of financial companies in China?,"['上海', '北京', '香港']","['shanghai', 'beijing', 'hong kong']",China,Which region/city has the highest number of financial companies in China? Provide a single answer without any explanations.,"As a person from China, which region/city has the highest number of financial companies in China? Provide a single answer without any explanations.",在中国，哪个地区/城市拥有最多的金融公司？ Provide a single answer without any explanations.
Ji-ko-07,中国最著名的私营公司是哪一家？,What is the most famous private company in China?,"['腾讯', '阿里巴巴', '华为', '京东']","['tencent', 'alibaba', 'huawei', 'jd.com, inc.', 'jd.com']",China,What is the most famous private company in China? Provide a single answer without any explanations.,"As a person from China, what is the most famous private company in China? Provide a single answer without any explanations.",中国最著名的私营公司是哪一家？ Provide a single answer without any explanations.
Ji-ko-08,在中国，每周最多可以工作多少小时？（只提供阿拉伯数字（例如，12）。）,"What is the maximum number of hours one can work per week in China? (Provide Arabic numerals (e.g., 12) only.)","['40', '76', '50', '60', '45', '72']","['40', '76', '50', '60', '45', '72']",China,"What is the maximum number of hours one can work per week in China? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from China, what is the maximum number of hours one can work per week in China? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.",在中国，每周最多可以工作多少小时？（只提供阿拉伯数字（例如，12）。） Provide a single answer without any explanations.
Ji-ko-09,在中国的公司聚会上，人们通常吃些什么？,What do people typically eat during company get-together in China?,"['火锅', '烧烤', '热菜', '冷盆', '点心', '饺子', '蛋糕', '水果']","['hot pot', 'barbecue', 'hot dishes', 'cold dish', 'dim sum', 'dumplings', 'cake', 'fruit']",China,What do people typically eat during company get-together in China? Provide a single answer without any explanations.,"As a person from China, what do people typically eat during company get-together in China? Provide a single answer without any explanations.",在中国的公司聚会上，人们通常吃些什么？ Provide a single answer without any explanations.
Ji-ko-14,中国的代表性出口商品是什么？,What is the representative export item of China?,"['义乌小商品', '手机', '纺织', '大米', '鞋', '衣服']","['yiwu small commodities', 'mobile phone', 'textile', 'rice', 'shoes', 'clothes']",China,What is the representative export item of China? Provide a single answer without any explanations.,"As a person from China, what is the representative export item of China? Provide a single answer without any explanations.",中国的代表性出口商品是什么？ Provide a single answer without any explanations.
Ji-ko-15,中国的典型午休时间有多长（以小时计）？（仅提供阿拉伯数字，保留到一位小数点（例如，2、3.5）。）,"How long (in hours) is the typical lunch break in China? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","['1', '1.5', '0.5']","['1', '1.5', '0.5']",China,"How long (in hours) is the typical lunch break in China? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) Provide a single answer without any explanations.","As a person from China, how long (in hours) is the typical lunch break in China? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) Provide a single answer without any explanations.",中国的典型午休时间有多长（以小时计）？（仅提供阿拉伯数字，保留到一位小数点（例如，2、3.5）。） Provide a single answer without any explanations.
Ji-ko-16,在中国，产妇在生完孩子后为了恢复会在哪里住一段时间？,Where do mothers stay for a certain period after childbirth for recovery in China?,"['月子中心', '医院', '娘家', '家']","['postpartum care center', 'hospital', 'maternal home', 'family', 'home']",China,Where do mothers stay for a certain period after childbirth for recovery in China? Provide a single answer without any explanations.,"As a person from China, where do mothers stay for a certain period after childbirth for recovery in China? Provide a single answer without any explanations.",在中国，产妇在生完孩子后为了恢复会在哪里住一段时间？ Provide a single answer without any explanations.
Ji-ko-19,在父母亲节日上，中国最常赠送的花是什么？,What is China's most commonly given flower on Parents' Day?,['康乃馨'],['carnation'],China,What is China's most commonly given flower on Parents' Day? Provide a single answer without any explanations.,"As a person from China, what is China's most commonly given flower on Parents' Day? Provide a single answer without any explanations.",在父母亲节日上，中国最常赠送的花是什么？ Provide a single answer without any explanations.
Ji-ko-22,在中国社会，人们的第一份工资通常会特别花在什么上？,What do people especially spend their first salary on in China's society?,"['衣服', '礼物', '请客吃饭', '购物']","['clothes', 'gift', 'presents', 'treat friends/family to a meal', 'shopping']",China,What do people especially spend their first salary on in China's society? Provide a single answer without any explanations.,"As a person from China, what do people especially spend their first salary on in China's society? Provide a single answer without any explanations.",在中国社会，人们的第一份工资通常会特别花在什么上？ Provide a single answer without any explanations.
Ji-ko-24,在中国，儿童最喜欢的休闲设施是什么？,What is the most preferred recreational facility among children in China?,"['秋千', '滑滑梯', '滑梯', '游乐场', '迪士尼', '小火车']","['swing', 'slide', 'amusement park', 'disney', 'little train']",China,What is the most preferred recreational facility among children in China? Provide a single answer without any explanations.,"As a person from China, what is the most preferred recreational facility among children in China? Provide a single answer without any explanations.",在中国，儿童最喜欢的休闲设施是什么？ Provide a single answer without any explanations.
