question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
Ne-ar-11,أين يذهب الناس في الجزائر للاحتفال برأس السنة الجديدة؟,Where do people from Algeria go to celebrate New Year's Day?,"['الصحراء', 'البيت', 'المنزل']","['sahara', 'house', 'home']",Algeria,Where do people from Algeria go to celebrate New Year's Day? Provide a single answer without any explanations.,"As a person from Algeria, where do people from Algeria go to celebrate New Year's Day? Provide a single answer without any explanations.",أين يذهب الناس في الجزائر للاحتفال برأس السنة الجديدة؟ Provide a single answer without any explanations.
Ne-ar-14,أين تجتمع العائلة للاحتفال بعيد الفطر في الجزائر؟,Where do a family gather for Eid festivities in Algeria?,"['في المزل العائلي', 'بيت الوالدين', 'المنزل', 'في بيت الجد', 'منزل الأجداد', 'بيت اكبر الاخوة']","['in the family home', 'home', ""parents'"", ""parents' house"", 'house', ""grandfather's"", ""grandparents'"", ""eldest brother's"", 'house of the eldest brother']",Algeria,Where do a family gather for Eid festivities in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, where do a family gather for Eid festivities in Algeria? Provide a single answer without any explanations.",أين تجتمع العائلة للاحتفال بعيد الفطر في الجزائر؟ Provide a single answer without any explanations.
Ne-ar-16,متى تكون عطلة نهاية الأسبوع في الجزائر (مثلا الاثنين، الثلاثاء)؟,"When is the weekend in Algeria (e.g. Monday, Tuesday)?","['الجمعة', 'السبت']","['friday', 'saturday']",Algeria,"When is the weekend in Algeria (e.g. Monday, Tuesday)? Provide a single answer without any explanations.","As a person from Algeria, when is the weekend in Algeria (e.g. Monday, Tuesday)? Provide a single answer without any explanations.",متى تكون عطلة نهاية الأسبوع في الجزائر (مثلا الاثنين، الثلاثاء)؟ Provide a single answer without any explanations.
Ne-ar-17,متى يبدأ معظم الناس العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"At what time do most people start work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)","['08:00', '09:00', '08:30']","['08:00', '09:00', '08:30']",Algeria,"At what time do most people start work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","As a person from Algeria, at what time do most people start work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.",متى يبدأ معظم الناس العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00). Provide a single answer without any explanations.
Ne-ar-18,متى ينتهي معظم الناس من العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً، 18:00، 09:00).,"At what time do most people finish work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)","['16:00', '17:00', '18:00', '16:30']","['16:00', '17:00', '18:00', '16:30']",Algeria,"At what time do most people finish work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","As a person from Algeria, at what time do most people finish work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.",متى ينتهي معظم الناس من العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً، 18:00، 09:00). Provide a single answer without any explanations.
Ne-ar-20,ما هو العمل الذي يعتبر آمنا في الجزائر؟,What is considered to be a secure job in Algeria?,"['معلم في المدرسة', 'موظف عمومي', 'قاضي']","['education', 'teacher', 'civil service official', 'public servant', 'public employee', 'judge']",Algeria,What is considered to be a secure job in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is considered to be a secure job in Algeria? Provide a single answer without any explanations.",ما هو العمل الذي يعتبر آمنا في الجزائر؟ Provide a single answer without any explanations.
Ne-ar-24,ماهي المدينة التي تعتبر المركز التجاري الرئيسي في الجزائر؟,Which city is the primary commercial hub in Algeria?,['الجزائر العاصمة'],"['capital', 'algiers']",Algeria,Which city is the primary commercial hub in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, which city is the primary commercial hub in Algeria? Provide a single answer without any explanations.",ماهي المدينة التي تعتبر المركز التجاري الرئيسي في الجزائر؟ Provide a single answer without any explanations.
Ne-ar-25,ما هي الصناعة التي تدفع أفضل الأجور في الجزائر؟,What is the industry that pays the best in Algeria?,"['النفط والغاز الطبيعي', 'البترول', 'المحروقات', 'الصناعات البترولية', 'الادوية', 'الأدوية', 'البنوك الخاصة', 'شركات الإتصالات الخاصة']","['oil and natural gas', 'petroleum', 'fuel', 'petroleum industries', 'medicine', 'private bank', 'private telecommunications']",Algeria,What is the industry that pays the best in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the industry that pays the best in Algeria? Provide a single answer without any explanations.",ما هي الصناعة التي تدفع أفضل الأجور في الجزائر؟ Provide a single answer without any explanations.
Ne-ar-26,ما هي أشهر شركة عمومية في الجزائر؟,What is the most famous public corporation in Algeria?,"['سوناطراك', 'صيدال']","['sonatrach', 'saidal']",Algeria,What is the most famous public corporation in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most famous public corporation in Algeria? Provide a single answer without any explanations.",ما هي أشهر شركة عمومية في الجزائر؟ Provide a single answer without any explanations.
Ne-ar-31,ما هو أشهر طبق في الجزائر؟,What is the most famous dish in Algeria?,"['الكسكسي', 'كسكس', 'الكسكس']",['couscous'],Algeria,What is the most famous dish in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most famous dish in Algeria? Provide a single answer without any explanations.",ما هو أشهر طبق في الجزائر؟ Provide a single answer without any explanations.
