question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
Gu-ch-11,Dalam olahraga apa Indonesia memenangkan medali emas terbanyak di Olimpiade?,What sports event has Indonesia won the most gold medals at the Olympics?,"['badminton', 'bulutangkis', 'bulu tangkis', 'atletik', 'angkat beban']","['badminton', 'athletics', 'weightlifting']",Indonesia,What sports event has Indonesia won the most gold medals at the Olympics? Provide a single answer without any explanations.,"As a person from Indonesia, what sports event has Indonesia won the most gold medals at the Olympics? Provide a single answer without any explanations.",Dalam olahraga apa Indonesia memenangkan medali emas terbanyak di Olimpiade? Provide a single answer without any explanations.
Gu-ch-15,Olahraga apa yang paling disukai oleh mahasiswa pria di universitas untuk dimainkan di Indonesia?,What sports do male students in university like to play the most in Indonesia?,"['badminton', 'bulutangkis', 'bulu tangkis', 'sepakbola', 'sepak bola', 'bola basket', 'basket', 'futsal']","['badminton', 'soccer', 'football', 'basketball', 'futsal']",Indonesia,What sports do male students in university like to play the most in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what sports do male students in university like to play the most in Indonesia? Provide a single answer without any explanations.",Olahraga apa yang paling disukai oleh mahasiswa pria di universitas untuk dimainkan di Indonesia? Provide a single answer without any explanations.
Gu-ch-16,"Berapa banyak orang rata-rata dalam satu keluarga di Indonesia? (Hanya berikan angka Arab (contoh, 12).)","How many people are there in a family on average in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['5', '4', '6', '7', '3']","['5', '4', '6', '7', '3']",Indonesia,"How many people are there in a family on average in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, how many people are there in a family on average in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa banyak orang rata-rata dalam satu keluarga di Indonesia? (Hanya berikan angka Arab (contoh, 12).) Provide a single answer without any explanations."
Gu-ch-18,"Berapa banyak anak yang biasanya dimiliki oleh pasangan di Indonesia? (Berikan hanya angka Arab (misalnya, 12).)","How many children do couples usually have in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['2', '3', '1']","['2', '3', '1']",Indonesia,"How many children do couples usually have in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, how many children do couples usually have in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa banyak anak yang biasanya dimiliki oleh pasangan di Indonesia? (Berikan hanya angka Arab (misalnya, 12).) Provide a single answer without any explanations."
Gu-ch-31,"Berapa lama durasi sekolah dasar dalam tahun di Indonesia? (Berikan hanya angka Arab (misalnya, 12).)","What is the duration of elementary school in years in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['6', '12']","['6', '12']",Indonesia,"What is the duration of elementary school in years in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the duration of elementary school in years in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa lama durasi sekolah dasar dalam tahun di Indonesia? (Berikan hanya angka Arab (misalnya, 12).) Provide a single answer without any explanations."
Gu-ch-32,"Berapa lama durasi pendidikan wajib dalam tahun di Indonesia? (Berikan hanya angka Arab (contoh, 12).)","What is the duration of compulsory education in years in Indonesia? (Provide Arabic numerals (e.g., 12) only.)",['12'],['12'],Indonesia,"What is the duration of compulsory education in years in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the duration of compulsory education in years in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa lama durasi pendidikan wajib dalam tahun di Indonesia? (Berikan hanya angka Arab (contoh, 12).) Provide a single answer without any explanations."
Gu-ch-33,"Pada usia berapa siswa mulai belajar bahasa kedua di Indonesia? (Berikan angka Arab (misalnya, 12) saja.)","From which age do students start learning their second language in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['13', '12', '6', '15']","['13', '12', '6', '15']",Indonesia,"From which age do students start learning their second language in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, from which age do students start learning their second language in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Pada usia berapa siswa mulai belajar bahasa kedua di Indonesia? (Berikan angka Arab (misalnya, 12) saja.) Provide a single answer without any explanations."
Gu-ch-38,"Berapa lama durasi pendidikan sarjana di Indonesia? (Berikan hanya angka Arab (contoh, 12).)","On average, how far do students typically pursue their education in Indonesia? (e.g., elementary, high school)","['5', '4', '3']","['5', '4', '3']",Indonesia,"On average, how far do students typically pursue their education in Indonesia? (e.g., elementary, high school) Provide a single answer without any explanations.","As a person from Indonesia, on average, how far do students typically pursue their education in Indonesia? (e.g., elementary, high school) Provide a single answer without any explanations.","Berapa lama durasi pendidikan sarjana di Indonesia? (Berikan hanya angka Arab (contoh, 12).) Provide a single answer without any explanations."
Gu-ch-40,"Pukul berapa siswa sekolah dasar yang lebih muda selesai sekolah di Indonesia? (Berikan dalam format HH:MM (contoh, 18:00, 09:00).)","What time do younger elementary school students finish school in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)","['13:00', '10:00', '14:00', '13:30']","['13:00', '10:00', '14:00', '13:30']",Indonesia,"What time do younger elementary school students finish school in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","As a person from Indonesia, what time do younger elementary school students finish school in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","Pukul berapa siswa sekolah dasar yang lebih muda selesai sekolah di Indonesia? (Berikan dalam format HH:MM (contoh, 18:00, 09:00).) Provide a single answer without any explanations."
Gu-ch-41,"Berapa banyak alat musik yang biasanya dimainkan oleh siswa sekolah dasar di Indonesia? (Hanya berikan angka Arab (misalnya, 12).)","How many musical instruments do elementary school students in Indonesia typically play? (Provide Arabic numerals (e.g., 12) only.)","['2', '3']","['2', '3']",Indonesia,"How many musical instruments do elementary school students in Indonesia typically play? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, how many musical instruments do elementary school students in Indonesia typically play? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa banyak alat musik yang biasanya dimainkan oleh siswa sekolah dasar di Indonesia? (Hanya berikan angka Arab (misalnya, 12).) Provide a single answer without any explanations."
Ji-ko-02,Hari apa dalam seminggu yang biasanya dipilih orang-orang di Indonesia untuk makan malam bersama perusahaan?,What day of the week do people in Indonesia prefer to have company dinners?,"['jumat', 'sabtu']","['friday', 'saturday']",Indonesia,What day of the week do people in Indonesia prefer to have company dinners? Provide a single answer without any explanations.,"As a person from Indonesia, what day of the week do people in Indonesia prefer to have company dinners? Provide a single answer without any explanations.",Hari apa dalam seminggu yang biasanya dipilih orang-orang di Indonesia untuk makan malam bersama perusahaan? Provide a single answer without any explanations.
Ji-ko-03,Wilayah/kota mana yang memiliki jumlah perusahaan keuangan terbanyak di Indonesia?,Which region/city has the highest number of financial companies in Indonesia?,"['jakarta', 'surabaya', 'bandung', 'jawa timur', 'jatim']","['jakarta', 'surabaya', 'bandung', 'east java']",Indonesia,Which region/city has the highest number of financial companies in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which region/city has the highest number of financial companies in Indonesia? Provide a single answer without any explanations.",Wilayah/kota mana yang memiliki jumlah perusahaan keuangan terbanyak di Indonesia? Provide a single answer without any explanations.
Ji-ko-07,Apa perusahaan swasta paling terkenal di Indonesia?,What is the most famous private company in Indonesia?,"['indofood', 'unilever', 'bca', 'salim group', 'gudang garam', 'garuda food']","['indofood', 'unilever', 'bak central asia', 'bca', 'salim group', 'gudang garam', 'garuda food']",Indonesia,What is the most famous private company in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most famous private company in Indonesia? Provide a single answer without any explanations.",Apa perusahaan swasta paling terkenal di Indonesia? Provide a single answer without any explanations.
Ji-ko-08,"Berapa jumlah maksimum jam kerja per minggu di Indonesia? (Hanya berikan angka Arab (contoh, 12).)","What is the maximum number of hours one can work per week in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['40', '50', '48']","['40', '50', '48']",Indonesia,"What is the maximum number of hours one can work per week in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the maximum number of hours one can work per week in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa jumlah maksimum jam kerja per minggu di Indonesia? (Hanya berikan angka Arab (contoh, 12).) Provide a single answer without any explanations."
